id,name,members,limit
2370,Steel studs,True,13000.0
2428,Attack potion(4),True,2000.0
2430,Restore potion(4),True,2000.0
2432,Defence potion(4),True,2000.0
2434,Prayer potion(4),True,2000.0
2436,Super attack(4),True,2000.0
2438,Fishing potion(4),True,2000.0
2440,Super strength(4),True,2000.0
2442,Super defence(4),True,2000.0
2444,Ranging potion(4),True,2000.0
2446,Antipoison(4),False,2000.0
2448,Superantipoison(4),True,2000.0
2450,Zamorak brew(4),True,2000.0
2452,Antifire potion(4),True,2000.0
2454,Antifire potion(3),True,2000.0
2456,Antifire potion(2),True,2000.0
2458,Antifire potion(1),True,2000.0
2460,Assorted flowers,True,150.0
2462,Red flowers,True,150.0
2464,Blue flowers,True,150.0
2466,Yellow flowers,True,150.0
2468,Purple flowers,True,150.0
2470,Orange flowers,True,150.0
2472,Mixed flowers,True,150.0
2474,White flowers,True,150.0
2476,Black flowers,True,150.0
2481,Lantadyme,True,11000.0
2483,Lantadyme potion (unf),True,10000.0
2485,Grimy lantadyme,True,11000.0
2487,Blue d'hide vambraces,True,125.0
2489,Red d'hide vambraces,True,70.0
2491,Black d'hide vambraces,True,70.0
2493,Blue d'hide chaps,True,125.0
2495,Red d'hide chaps,True,70.0
2497,Black d'hide chaps,True,70.0
2499,Blue d'hide body,True,125.0
2501,Red d'hide body,True,70.0
2503,Black d'hide body,True,70.0
2505,Blue dragon leather,True,13000.0
2507,Red dragon leather,True,11000.0
2509,Black dragon leather,True,11000.0
2520,Brown toy horsey,False,150.0
2522,White toy horsey,False,150.0
2524,Black toy horsey,False,150.0
2526,Grey toy horsey,False,150.0
2550,Ring of recoil,True,10000.0
2552,Ring of dueling(8),True,10000.0
2568,Ring of forging,False,10000.0
2570,Ring of life,True,10000.0
2572,Ring of wealth,True,10000.0
2577,Ranger boots,True,8.0
2579,Wizard boots,True,8.0
2581,Robin hood hat,True,8.0
2583,Black platebody (t),False,8.0
2585,Black platelegs (t),False,8.0
2587,Black full helm (t),False,8.0
2589,Black kiteshield (t),False,8.0
2591,Black platebody (g),False,8.0
2593,Black platelegs (g),False,8.0
2595,Black full helm (g),False,8.0
2597,Black kiteshield (g),False,8.0
2599,Adamant platebody (t),False,8.0
2601,Adamant platelegs (t),False,8.0
2603,Adamant kiteshield (t),False,8.0
2605,Adamant full helm (t),False,8.0
2607,Adamant platebody (g),False,8.0
2609,Adamant platelegs (g),False,8.0
2611,Adamant kiteshield (g),False,8.0
2613,Adamant full helm (g),False,8.0
2615,Rune platebody (g),False,8.0
2617,Rune platelegs (g),False,8.0
2619,Rune full helm (g),False,8.0
2621,Rune kiteshield (g),False,8.0
2623,Rune platebody (t),False,8.0
2625,Rune platelegs (t),False,8.0
2627,Rune full helm (t),False,8.0
2629,Rune kiteshield (t),False,8.0
2631,Highwayman mask,True,4.0
2633,Blue beret,True,4.0
2635,Black beret,True,4.0
2637,White beret,True,4.0
2639,Tan cavalier,True,4.0
2641,Dark cavalier,True,4.0
2643,Black cavalier,True,4.0
2645,Red headband,True,4.0
2647,Black headband,True,4.0
2649,Brown headband,True,4.0
2651,Pirate's hat,True,4.0
2653,Zamorak platebody,False,8.0
2655,Zamorak platelegs,False,8.0
2657,Zamorak full helm,False,8.0
2659,Zamorak kiteshield,False,8.0
2661,Saradomin platebody,False,8.0
2663,Saradomin platelegs,False,8.0
2665,Saradomin full helm,False,8.0
2667,Saradomin kiteshield,False,8.0
2669,Guthix platebody,False,8.0
2671,Guthix platelegs,False,8.0
2673,Guthix full helm,False,8.0
2675,Guthix kiteshield,False,8.0
2859,Wolf bones,True,13000.0
2861,Wolfbone arrowtips,True,7000.0
2862,Achey tree logs,True,13000.0
2864,Ogre arrow shaft,True,7000.0
2865,Flighted ogre arrow,True,7000.0
2866,Ogre arrow,True,7000.0
2876,Raw chompy,True,13000.0
2878,Cooked chompy,True,6000.0
2890,Elemental shield,True,70.0
2894,Grey boots,True,150.0
2896,Grey robe top,True,150.0
2898,Grey robe bottoms,True,150.0
2900,Grey hat,True,150.0
2902,Grey gloves,False,150.0
2904,Red boots,True,150.0
2906,Red robe top,True,150.0
2908,Red robe bottoms,True,150.0
2910,Red hat,True,150.0
2912,Red gloves,False,150.0
2914,Yellow boots,True,150.0
2916,Yellow robe top,True,150.0
2918,Yellow robe bottoms,True,150.0
2920,Yellow hat,True,150.0
2922,Yellow gloves,False,150.0
2924,Teal boots,True,150.0
2926,Teal robe top,True,150.0
2928,Teal robe bottoms,True,150.0
2930,Teal hat,True,150.0
2932,Teal gloves,False,150.0
2934,Purple boots,True,150.0
2936,Purple robe top,True,150.0
2938,Purple robe bottoms,True,150.0
2940,Purple hat,True,150.0
2942,Purple gloves,False,150.0
2955,Moonlight mead,True,2000.0
2961,Silver sickle,True,15.0
2970,Mort myre fungus,True,13000.0
2972,Mort myre stem,True,13000.0
2974,Mort myre pear,True,13000.0
2976,Sickle mould,True,40.0
2997,Pirate's hook,True,4.0
2998,Toadflax,True,13000.0
3000,Snapdragon,True,11000.0
3002,Toadflax potion (unf),True,10000.0
3004,Snapdragon potion (unf),True,10000.0
3008,Energy potion(4),False,2000.0
3010,Energy potion(3),False,2000.0
3012,Energy potion(2),False,2000.0
3014,Energy potion(1),False,2000.0
3016,Super energy(4),True,2000.0
3018,Super energy(3),True,2000.0
3020,Super energy(2),True,2000.0
3022,Super energy(1),True,2000.0
3024,Super restore(4),True,2000.0
3026,Super restore(3),True,2000.0
3028,Super restore(2),True,2000.0
3030,Super restore(1),True,2000.0
3032,Agility potion(4),True,2000.0
3034,Agility potion(3),True,2000.0
3036,Agility potion(2),True,2000.0
3038,Agility potion(1),True,2000.0
3040,Magic potion(4),True,2000.0
3042,Magic potion(3),True,2000.0
3044,Magic potion(2),True,2000.0
3046,Magic potion(1),True,2000.0
3049,Grimy toadflax,True,13000.0
3051,Grimy snapdragon,True,11000.0
3053,Lava battlestaff,True,8.0
3054,Mystic lava staff,True,8.0
3093,Black dart,True,7000.0
3094,Black dart(p),True,7000.0
3095,Bronze claws,True,125.0
3096,Iron claws,True,125.0
3097,Steel claws,True,125.0
3098,Black claws,True,125.0
3099,Mithril claws,True,125.0
3100,Adamant claws,True,125.0
3101,Rune claws,True,70.0
3105,Climbing boots,True,200.0
3107,Spiked boots,True,15.0
3122,Granite shield,True,70.0
3123,Shaikahan bones,True,7500.0
3125,Jogre bones,True,3000.0
3138,Potato cactus,True,11000.0
3140,Dragon chainbody,True,70.0
3142,Raw karambwan,True,13000.0
3144,Cooked karambwan,True,10000.0
3157,Karambwan vessel,True,15.0
3159,Karambwan vessel (baited),True,15.0
3162,Sliced banana,False,15.0
3183,Monkey bones,False,3000.0
3188,Cleaning cloth,True,40.0
3190,Bronze halberd,True,125.0
3192,Iron halberd,True,125.0
3194,Steel halberd,True,125.0
3196,Black halberd,True,125.0
3198,Mithril halberd,True,125.0
3200,Adamant halberd,True,125.0
3202,Rune halberd,True,70.0
3204,Dragon halberd,True,70.0
3211,Limestone,True,13000.0
3216,Barrel,True,15.0
3226,Raw rabbit,True,13000.0
3228,Cooked rabbit,True,6000.0
3239,Bark,True,13000.0
3325,Vampyre dust,True,11000.0
3327,Myre snelm (round),True,150.0
3329,Blood'n'tar snelm (round),True,150.0
3331,Ochre snelm (round),True,150.0
3333,Bruise blue snelm (round),True,150.0
3335,Broken bark snelm,True,150.0
3337,Myre snelm (pointed),True,150.0
3339,Blood'n'tar snelm (pointed),True,150.0
3341,Ochre snelm (pointed),True,150.0
3343,Bruise blue snelm (pointed),True,150.0
3345,Blamish myre shell (round),True,13000.0
3347,Blamish red shell (round),True,13000.0
3349,Blamish ochre shell (round),True,13000.0
3351,Blamish blue shell (round),True,13000.0
3353,Blamish bark shell,True,13000.0
3355,Blamish myre shell (pointed),True,13000.0
3357,Blamish red shell (pointed),True,13000.0
3359,Blamish ochre shell (pointed),True,13000.0
3361,Blamish blue shell (pointed),True,13000.0
3363,Thin snail,True,13000.0
3365,Lean snail,True,13000.0
3367,Fat snail,True,13000.0
3369,Thin snail meat,True,6000.0
3371,Lean snail meat,True,6000.0
3373,Fat snail meat,True,6000.0
3379,Raw slimy eel,True,13000.0
3381,Cooked slimy eel,True,6000.0
3385,Splitbark helm,True,70.0
3387,Splitbark body,True,70.0
3389,Splitbark legs,True,70.0
3391,Splitbark gauntlets,True,70.0
3393,Splitbark boots,True,70.0
3396,Loar remains,True,7500.0
3398,Phrin remains,True,7500.0
3400,Riyl remains,True,7500.0
3402,Asyn remains,True,7500.0
3404,Fiyr remains,True,7500.0
3406,Unfinished potion,True,10000.0
3408,Serum 207 (4),True,2000.0
3410,Serum 207 (3),True,2000.0
3412,Serum 207 (2),True,2000.0
3414,Serum 207 (1),True,2000.0
3420,Limestone brick,True,10000.0
3422,Olive oil(4),True,10000.0
3424,Olive oil(3),True,10000.0
3426,Olive oil(2),True,10000.0
3428,Olive oil(1),True,10000.0
3430,Sacred oil(4),True,2000.0
3432,Sacred oil(3),True,2000.0
3434,Sacred oil(2),True,2000.0
3436,Sacred oil(1),True,2000.0
3438,Pyre logs,True,11000.0
3440,Oak pyre logs,True,11000.0
3442,Willow pyre logs,True,11000.0
3444,Maple pyre logs,True,11000.0
3446,Yew pyre logs,True,11000.0
3448,Magic pyre logs,True,11000.0
3470,Fine cloth,True,11000.0
3472,Black plateskirt (t),False,8.0
3473,Black plateskirt (g),False,8.0
3474,Adamant plateskirt (t),False,8.0
3475,Adamant plateskirt (g),False,8.0
3476,Rune plateskirt (g),False,8.0
3477,Rune plateskirt (t),False,8.0
3478,Zamorak plateskirt,False,8.0
3479,Saradomin plateskirt,False,8.0
3480,Guthix plateskirt,False,8.0
3481,Gilded platebody,False,8.0
3483,Gilded platelegs,False,8.0
3485,Gilded plateskirt,False,8.0
3486,Gilded full helm,False,8.0
3488,Gilded kiteshield,False,8.0
3678,Flamtaer hammer,True,40.0
3749,Archer helm,True,70.0
3751,Berserker helm,True,70.0
3753,Warrior helm,True,70.0
3755,Farseer helm,True,70.0
3759,Fremennik cyan cloak,True,150.0
3761,Fremennik brown cloak,True,150.0
3763,Fremennik blue cloak,True,150.0
3765,Fremennik green cloak,True,150.0
3767,Fremennik brown shirt,True,150.0
3769,Fremennik grey shirt,True,150.0
3771,Fremennik beige shirt,True,150.0
3773,Fremennik red shirt,True,150.0
3775,Fremennik blue shirt,True,150.0
3777,Fremennik red cloak,True,150.0
3779,Fremennik grey cloak,True,150.0
3781,Fremennik yellow cloak,True,150.0
3783,Fremennik teal cloak,True,150.0
3785,Fremennik purple cloak,True,150.0
3787,Fremennik pink cloak,True,150.0
3789,Fremennik black cloak,True,150.0
3791,Fremennik boots,True,150.0
3793,Fremennik robe,True,150.0
3795,Fremennik skirt,True,150.0
3797,Fremennik hat,True,150.0
3799,Fremennik gloves,True,150.0
3801,Keg of beer,True,2000.0
3803,Beer tankard,True,2000.0
3827,Saradomin page 1,True,5.0
3828,Saradomin page 2,True,5.0
3829,Saradomin page 3,True,5.0
3830,Saradomin page 4,True,5.0
3831,Zamorak page 1,True,5.0
3832,Zamorak page 2,True,5.0
3833,Zamorak page 3,True,5.0
3834,Zamorak page 4,True,5.0
3835,Guthix page 1,True,5.0
3836,Guthix page 2,True,5.0
3837,Guthix page 3,True,5.0
3838,Guthix page 4,True,5.0
3853,Games necklace(8),True,10000.0
4012,Monkey nuts,True,6000.0
4014,Monkey bar,True,6000.0
4016,Banana stew,True,6000.0
4087,Dragon platelegs,True,70.0
4089,Mystic hat,True,125.0
4091,Mystic robe top,True,125.0
4093,Mystic robe bottom,True,125.0
4095,Mystic gloves,True,125.0
4097,Mystic boots,True,125.0
4099,Mystic hat (dark),True,70.0
4101,Mystic robe top (dark),True,70.0
4103,Mystic robe bottom (dark),True,70.0
4105,Mystic gloves (dark),True,70.0
4107,Mystic boots (dark),True,70.0
4109,Mystic hat (light),True,70.0
4111,Mystic robe top (light),True,70.0
4113,Mystic robe bottom (light),True,70.0
4115,Mystic gloves (light),True,70.0
4117,Mystic boots (light),True,70.0
4119,Bronze boots,True,125.0
4121,Iron boots,True,125.0
4123,Steel boots,True,125.0
4125,Black boots,True,125.0
4127,Mithril boots,True,125.0
4129,Adamant boots,True,125.0
4131,Rune boots,True,70.0
4151,Abyssal whip,True,70.0
4153,Granite maul,True,70.0
4156,Mirror shield,True,40.0
4161,Bag of salt,True,8000.0
4162,Rock hammer,True,40.0
4164,Facemask,True,70.0
4166,Earmuffs,True,70.0
4168,Nose peg,True,70.0
4170,Slayer's staff,True,70.0
4207,Crystal weapon seed,True,70.0
4298,Ham shirt,True,15.0
4300,Ham robe,True,15.0
4302,Ham hood,True,15.0
4304,Ham cloak,True,15.0
4306,Ham logo,True,15.0
4308,Ham gloves,True,15.0
4310,Ham boots,True,15.0
4315,Team-1 cape,False,150.0
4317,Team-2 cape,False,150.0
4319,Team-3 cape,False,150.0
4321,Team-4 cape,False,150.0
4323,Team-5 cape,False,150.0
4325,Team-6 cape,False,150.0
4327,Team-7 cape,False,150.0
4329,Team-8 cape,False,150.0
4331,Team-9 cape,False,150.0
4333,Team-10 cape,False,150.0
4335,Team-11 cape,False,150.0
4337,Team-12 cape,False,150.0
4339,Team-13 cape,False,150.0
4341,Team-14 cape,False,150.0
4343,Team-15 cape,False,150.0
4345,Team-16 cape,False,150.0
4347,Team-17 cape,False,150.0
4349,Team-18 cape,False,150.0
4351,Team-19 cape,False,150.0
4353,Team-20 cape,False,150.0
4355,Team-21 cape,False,150.0
4357,Team-22 cape,False,150.0
4359,Team-23 cape,False,150.0
4361,Team-24 cape,False,150.0
4363,Team-25 cape,False,150.0
4365,Team-26 cape,False,150.0
4367,Team-27 cape,False,150.0
4369,Team-28 cape,False,150.0
4371,Team-29 cape,False,150.0
4373,Team-30 cape,False,150.0
4375,Team-31 cape,False,150.0
4377,Team-32 cape,False,150.0
4379,Team-33 cape,False,150.0
4381,Team-34 cape,False,150.0
4383,Team-35 cape,False,150.0
4385,Team-36 cape,False,150.0
4387,Team-37 cape,False,150.0
4389,Team-38 cape,False,150.0
4391,Team-39 cape,False,150.0
4393,Team-40 cape,False,150.0
4395,Team-41 cape,False,150.0
4397,Team-42 cape,False,150.0
4399,Team-43 cape,False,150.0
4401,Team-44 cape,False,150.0
4403,Team-45 cape,False,150.0
4405,Team-46 cape,False,150.0
4407,Team-47 cape,False,150.0
4409,Team-48 cape,False,150.0
4411,Team-49 cape,False,150.0
4413,Team-50 cape,False,150.0
4417,Guthix rest(4),True,2000.0
4419,Guthix rest(3),True,2000.0
4421,Guthix rest(2),True,2000.0
4423,Guthix rest(1),True,2000.0
4436,Airtight pot,True,15.0
4438,Unfired pot lid,True,100.0
4440,Pot lid,True,15.0
4456,Bowl of hot water,True,13000.0
4458,Cup of water,True,13000.0
4460,Cup of hot water,True,13000.0
4517,Giant frog legs,True,6000.0
4522,Oil lamp,True,40.0
4525,Empty oil lamp,True,10000.0
4527,Empty candle lantern,True,10000.0
4529,Candle lantern (white),True,40.0
4532,Candle lantern (black),True,100.0
4535,Empty oil lantern,True,10000.0
4537,Oil lantern,True,40.0
4540,Oil lantern frame,True,10000.0
4542,Lantern lens,True,10000.0
4544,Bullseye lantern (unf),True,10000.0
4546,Bullseye lantern (empty),True,10000.0
4548,Bullseye lantern,True,10000.0
4551,Spiny helmet,True,125.0
4580,Black spear,True,8.0
4582,Black spear(p),True,8.0
4585,Dragon plateskirt,True,70.0
4587,Dragon scimitar,True,70.0
4591,Kharidian headpiece,True,15.0
4593,Fake beard,True,15.0
4595,Karidian disguise,True,15.0
4600,Willow blackjack,True,125.0
4608,Super kebab,True,15.0
4627,Bandit's brew,True,2000.0
4668,Garlic powder,True,15.0
4675,Ancient staff,True,70.0
4684,Linen,True,15.0
4687,Bucket of sap,True,15.0
4689,Pile of salt,True,15.0
4694,Steam rune,True,12000.0
4695,Mist rune,True,12000.0
4696,Dust rune,True,12000.0
4697,Smoke rune,True,12000.0
4698,Mud rune,True,12000.0
4699,Lava rune,True,12000.0
4708,Ahrim's hood,True,15.0
4710,Ahrim's staff,True,15.0
4712,Ahrim's robetop,True,15.0
4714,Ahrim's robeskirt,True,15.0
4716,Dharok's helm,True,15.0
4718,Dharok's greataxe,True,15.0
4720,Dharok's platebody,True,15.0
4722,Dharok's platelegs,True,15.0
4724,Guthan's helm,True,15.0
4726,Guthan's warspear,True,15.0
4728,Guthan's platebody,True,15.0
4730,Guthan's chainskirt,True,15.0
4732,Karil's coif,True,15.0
4734,Karil's crossbow,True,15.0
4736,Karil's leathertop,True,15.0
4738,Karil's leatherskirt,True,15.0
4740,Bolt rack,True,11000.0
4745,Torag's helm,True,15.0
4747,Torag's hammers,True,15.0
4749,Torag's platebody,True,15.0
4751,Torag's platelegs,True,15.0
4753,Verac's helm,True,15.0
4755,Verac's flail,True,15.0
4757,Verac's brassard,True,15.0
4759,Verac's plateskirt,True,15.0
4773,Bronze brutal,True,11000.0
4778,Iron brutal,True,11000.0
4783,Steel brutal,True,11000.0
4788,Black brutal,True,11000.0
4793,Mithril brutal,True,11000.0
4798,Adamant brutal,True,11000.0
4803,Rune brutal,True,11000.0
4812,Zogre bones,True,3000.0
4819,Bronze nails,True,13000.0
4820,Iron nails,True,13000.0
4821,Black nails,True,13000.0
4822,Mithril nails,True,13000.0
4823,Adamantite nails,True,13000.0
4824,Rune nails,True,13000.0
4825,Unstrung comp bow,True,10000.0
4827,Comp ogre bow,True,70.0
4830,Fayrg bones,True,7500.0
4832,Raurg bones,True,7500.0
4834,Ourg bones,True,7500.0
4842,Relicym's balm(4),True,2000.0
4844,Relicym's balm(3),True,2000.0
4846,Relicym's balm(2),True,2000.0
4848,Relicym's balm(1),True,2000.0
4850,Ogre coffin key,True,3000.0
4860,Ahrim's hood 0,True,15.0
4866,Ahrim's staff 0,True,15.0
4872,Ahrim's robetop 0,True,15.0
4878,Ahrim's robeskirt 0,True,15.0
4884,Dharok's helm 0,True,15.0
4890,Dharok's greataxe 0,True,15.0
4896,Dharok's platebody 0,True,15.0
4902,Dharok's platelegs 0,True,15.0
4908,Guthan's helm 0,True,15.0
4914,Guthan's warspear 0,True,15.0
4920,Guthan's platebody 0,True,15.0
4926,Guthan's chainskirt 0,True,15.0
4932,Karil's coif 0,True,15.0
4938,Karil's crossbow 0,True,15.0
4944,Karil's leathertop 0,True,15.0
4950,Karil's leatherskirt 0,True,15.0
4956,Torag's helm 0,True,15.0
4962,Torag's hammers 0,True,15.0
4968,Torag's platebody 0,True,15.0
4974,Torag's platelegs 0,True,15.0
4980,Verac's helm 0,True,15.0
4986,Verac's flail 0,True,15.0
4992,Verac's brassard 0,True,15.0
4998,Verac's plateskirt 0,True,15.0
5001,Raw cave eel,True,13000.0
5003,Cave eel,True,10000.0
5014,Mining helmet,True,4.0
5016,Bone spear,True,4.0
5018,Bone club,True,4.0
5024,Woven top (brown),True,150.0
5026,Woven top (yellow),True,150.0
5028,Woven top (blue),True,150.0
5030,Shirt (brown),True,150.0
5032,Shirt (yellow),True,150.0
5034,Shirt (lilac),True,150.0
5036,Trousers (brown),True,150.0
5038,Trousers (lilac),True,150.0
5040,Trousers (blue),True,150.0
5042,Shorts (brown),True,150.0
5044,Shorts (yellow),True,150.0
5046,Shorts (blue),True,150.0
5048,Skirt (brown),True,150.0
5050,Skirt (lilac),True,150.0
5052,Skirt (blue),True,150.0
5075,Bird nest (empty),True,11000.0
5096,Marigold seed,True,600.0
5097,Rosemary seed,True,600.0
5098,Nasturtium seed,True,200.0
5099,Woad seed,True,600.0
5100,Limpwurt seed,True,600.0
5101,Redberry seed,True,600.0
5102,Cadavaberry seed,True,600.0
5103,Dwellberry seed,True,600.0
5104,Jangerberry seed,True,200.0
5105,Whiteberry seed,True,200.0
5106,Poison ivy seed,True,200.0
5280,Cactus seed,True,200.0
5281,Belladonna seed,True,200.0
5282,Mushroom spore,True,200.0
5283,Apple tree seed,True,200.0
5284,Banana tree seed,True,200.0
5285,Orange tree seed,True,200.0
5286,Curry tree seed,True,200.0
5287,Pineapple seed,True,200.0
5288,Papaya tree seed,True,200.0
5289,Palm tree seed,True,200.0
5290,Calquat tree seed,True,200.0
5291,Guam seed,True,600.0
5292,Marrentill seed,True,600.0
5293,Tarromin seed,True,600.0
5294,Harralander seed,True,600.0
5295,Ranarr seed,True,200.0
5296,Toadflax seed,True,600.0
5297,Irit seed,True,600.0
5298,Avantoe seed,True,200.0
5299,Kwuarm seed,True,200.0
5300,Snapdragon seed,True,200.0
5301,Cadantine seed,True,200.0
5302,Lantadyme seed,True,200.0
5303,Dwarf weed seed,True,200.0
5304,Torstol seed,True,200.0
5305,Barley seed,True,2000.0
5306,Jute seed,True,2000.0
5307,Hammerstone seed,True,2000.0
5308,Asgarnian seed,True,2000.0
5309,Yanillian seed,True,2000.0
5310,Krandorian seed,True,2000.0
5311,Wildblood seed,True,2000.0
5312,Acorn,True,200.0
5313,Willow seed,True,200.0
5314,Maple seed,True,200.0
5315,Yew seed,True,200.0
5316,Magic seed,True,200.0
5318,Potato seed,True,600.0
5319,Onion seed,True,600.0
5320,Sweetcorn seed,True,600.0
5321,Watermelon seed,True,200.0
5322,Tomato seed,True,600.0
5323,Strawberry seed,True,600.0
5324,Cabbage seed,True,600.0
5325,Gardening trowel,True,40.0
5329,Secateurs,True,40.0
5331,Watering can,True,40.0
5341,Rake,True,40.0
5343,Seed dibber,True,40.0
5345,Gardening boots,True,150.0
5350,Empty plant pot,True,10000.0
5352,Unfired plant pot,True,10000.0
5354,Filled plant pot,True,2000.0
5370,Oak sapling,True,200.0
5371,Willow sapling,True,200.0
5372,Maple sapling,True,200.0
5373,Yew sapling,True,200.0
5374,Magic sapling,True,200.0
5376,Basket,True,10000.0
5386,Apples(5),True,600.0
5396,Oranges(5),True,600.0
5406,Strawberries(5),True,200.0
5416,Bananas(5),True,600.0
5418,Empty sack,True,10000.0
5438,Potatoes(10),True,600.0
5458,Onions(10),True,600.0
5478,Cabbages(10),True,600.0
5496,Apple sapling,True,200.0
5497,Banana sapling,True,200.0
5498,Orange sapling,True,200.0
5499,Curry sapling,True,200.0
5500,Pineapple sapling,True,200.0
5501,Papaya sapling,True,200.0
5502,Palm sapling,True,200.0
5503,Calquat sapling,True,200.0
5504,Strawberry,True,11000.0
5516,Elemental talisman,True,40.0
5521,Binding necklace,True,10000.0
5523,Tiara mould,False,40.0
5525,Tiara,False,10000.0
5527,Air tiara,False,40.0
5529,Mind tiara,False,40.0
5531,Water tiara,False,40.0
5533,Body tiara,False,40.0
5535,Earth tiara,False,40.0
5537,Fire tiara,False,40.0
5539,Cosmic tiara,True,40.0
5541,Nature tiara,True,40.0
5543,Chaos tiara,True,40.0
5547,Death tiara,True,40.0
5574,Initiate sallet,True,125.0
5575,Initiate hauberk,True,125.0
5576,Initiate cuisse,True,125.0
5616,Bronze arrow(p+),True,7000.0
5617,Iron arrow(p+),True,7000.0
5618,Steel arrow(p+),True,7000.0
5619,Mithril arrow(p+),True,7000.0
5620,Adamant arrow(p+),True,11000.0
5621,Rune arrow(p+),True,11000.0
5622,Bronze arrow(p++),True,7000.0
5623,Iron arrow(p++),True,7000.0
5624,Steel arrow(p++),True,7000.0
5625,Mithril arrow(p++),True,7000.0
5626,Adamant arrow(p++),True,11000.0
5627,Rune arrow(p++),True,11000.0
5628,Bronze dart(p+),True,7000.0
5629,Iron dart(p+),True,7000.0
5630,Steel dart(p+),True,7000.0
5631,Black dart(p+),True,7000.0
5632,Mithril dart(p+),True,7000.0
5633,Adamant dart(p+),True,11000.0
5634,Rune dart(p+),True,11000.0
5635,Bronze dart(p++),True,7000.0
5636,Iron dart(p++),True,7000.0
5637,Steel dart(p++),True,7000.0
5638,Black dart(p++),True,7000.0
5639,Mithril dart(p++),True,7000.0
5640,Adamant dart(p++),True,11000.0
5641,Rune dart(p++),True,11000.0
5642,Bronze javelin(p+),True,7000.0
5643,Iron javelin(p+),True,7000.0
5644,Steel javelin(p+),True,7000.0
5645,Mithril javelin(p+),True,7000.0
5646,Adamant javelin(p+),True,11000.0
5647,Rune javelin(p+),True,11000.0
5648,Bronze javelin(p++),True,7000.0
5649,Iron javelin(p++),True,7000.0
5650,Steel javelin(p++),True,7000.0
5651,Mithril javelin(p++),True,7000.0
5652,Adamant javelin(p++),True,11000.0
5653,Rune javelin(p++),True,11000.0
5654,Bronze knife(p+),True,7000.0
5655,Iron knife(p+),True,7000.0
5656,Steel knife(p+),True,7000.0
5657,Mithril knife(p+),True,7000.0
5658,Black knife(p+),True,7000.0
5659,Adamant knife(p+),True,7000.0
5660,Rune knife(p+),True,7000.0
5661,Bronze knife(p++),True,7000.0
5662,Iron knife(p++),True,7000.0
5663,Steel knife(p++),True,7000.0
5664,Mithril knife(p++),True,7000.0
5665,Black knife(p++),True,7000.0
5666,Adamant knife(p++),True,7000.0
5667,Rune knife(p++),True,7000.0
5668,Iron dagger(p+),True,125.0
5670,Bronze dagger(p+),True,125.0
5672,Steel dagger(p+),True,125.0
5674,Mithril dagger(p+),True,125.0
5676,Adamant dagger(p+),True,125.0
5678,Rune dagger(p+),True,70.0
5680,Dragon dagger(p+),True,70.0
5682,Black dagger(p+),True,125.0
5686,Iron dagger(p++),True,125.0
5688,Bronze dagger(p++),True,125.0
5690,Steel dagger(p++),True,125.0
5692,Mithril dagger(p++),True,125.0
5694,Adamant dagger(p++),True,125.0
5696,Rune dagger(p++),True,70.0
5698,Dragon dagger(p++),True,70.0
5700,Black dagger(p++),True,125.0
5704,Bronze spear(p+),True,125.0
5706,Iron spear(p+),True,125.0
5708,Steel spear(p+),True,125.0
5710,Mithril spear(p+),True,125.0
5712,Adamant spear(p+),True,125.0
5714,Rune spear(p+),True,70.0
5716,Dragon spear(p+),True,70.0
5718,Bronze spear(p++),True,125.0
5720,Iron spear(p++),True,125.0
5722,Steel spear(p++),True,125.0
5724,Mithril spear(p++),True,125.0
5726,Adamant spear(p++),True,125.0
5728,Rune spear(p++),True,70.0
5730,Dragon spear(p++),True,70.0
5734,Black spear(p+),True,8.0
5736,Black spear(p++),True,8.0
5739,Asgarnian ale(m),True,2000.0
5741,Mature wmb,True,2000.0
5743,Greenman's ale(m),True,2000.0
5745,Dragon bitter(m),True,2000.0
5747,Dwarven stout(m),True,2000.0
5749,Moonlight mead(m),True,2000.0
5751,Axeman's folly,True,2000.0
5753,Axeman's folly(m),True,2000.0
5755,Chef's delight,True,2000.0
5757,Chef's delight(m),True,2000.0
5759,Slayer's respite,True,2000.0
5761,Slayer's respite(m),True,2000.0
5763,Cider,True,2000.0
5765,Mature cider,True,2000.0
5767,Ale yeast,True,11000.0
5769,Calquat keg,True,10000.0
5777,Dwarven stout(4),True,2000.0
5785,Asgarnian ale(4),True,2000.0
5793,Greenmans ale(4),True,2000.0
5801,Mind bomb(4),True,2000.0
5809,Dragon bitter(4),True,2000.0
5817,Moonlight mead(4),True,2000.0
5825,Axeman's folly(4),True,2000.0
5833,Chef's delight(4),True,2000.0
5841,Slayer's respite(4),True,2000.0
5849,Cider(4),True,2000.0
5857,Dwarven stout(m4),True,2000.0
5865,Asgarnian ale(m4),True,2000.0
5873,Greenmans ale(m4),True,2000.0
5881,Mind bomb(m4),True,2000.0
5889,Dragon bitter(m4),True,2000.0
5897,Moonlight mead(m4),True,2000.0
5905,Axeman's folly(m4),True,2000.0
5913,Chef's delight(m4),True,2000.0
5921,Slayer's respite(m4),True,2000.0
5929,Cider(m4),True,2000.0
5931,Jute fibre,True,13000.0
5933,Willow branch,True,11000.0
5935,Coconut milk,True,11000.0
5937,Weapon poison(+),True,2000.0
5940,Weapon poison(++),True,2000.0
5943,Antidote+(4),True,4000.0
5945,Antidote+(3),True,4000.0
5947,Antidote+(2),True,4000.0
5949,Antidote+(1),True,4000.0
